Aantal,Aantal per 100000 inwoners,BevAant,Count,Datum,Gemeente
2.0,6.0,35808.0,07,03-10-2020,Hellendoorn
2.0,6.0,35808.0,06,03-09-2020,Hellendoorn
2.0,6.0,35808.0,05,03-08-2020,Hellendoorn
1.0,3.0,35808.0,04,03-07-2020,Hellendoorn
5.0,12.0,40049.0,22,03-25-2020,Hellevoetsluis
5.0,12.0,40049.0,21,03-24-2020,Hellevoetsluis
5.0,12.0,40049.0,20,03-23-2020,Hellevoetsluis
4.0,10.0,40049.0,19,03-22-2020,Hellevoetsluis
4.0,10.0,40049.0,18,03-21-2020,Hellevoetsluis
4.0,10.0,40049.0,17,03-20-2020,Hellevoetsluis
1.0,2.0,40049.0,16,03-19-2020,Hellevoetsluis
1.0,2.0,40049.0,15,03-18-2020,Hellevoetsluis
1.0,2.0,40049.0,14,03-17-2020,Hellevoetsluis
1.0,2.0,40049.0,12,03-16-2020,Hellevoetsluis
1.0,2.0,40049.0,13,03-16-2020,Hellevoetsluis
1.0,2.0,40049.0,11,03-14-2020,Hellevoetsluis
1.0,2.0,40049.0,10,03-13-2020,Hellevoetsluis
1.0,2.0,40049.0,09,03-12-2020,Hellevoetsluis
63.0,69.0,91524.0,22,03-25-2020,Helmond
55.0,60.0,91524.0,21,03-24-2020,Helmond
49.0,54.0,91524.0,20,03-23-2020,Helmond
38.0,42.0,91524.0,19,03-22-2020,Helmond
32.0,35.0,91524.0,18,03-21-2020,Helmond
26.0,28.0,91524.0,17,03-20-2020,Helmond
22.0,24.0,91524.0,16,03-19-2020,Helmond
20.0,22.0,91524.0,15,03-18-2020,Helmond
19.0,21.0,91524.0,14,03-17-2020,Helmond
17.0,19.0,91524.0,12,03-16-2020,Helmond
17.0,19.0,91524.0,13,03-16-2020,Helmond
17.0,19.0,91524.0,11,03-14-2020,Helmond
16.0,17.0,91524.0,10,03-13-2020,Helmond
14.0,15.0,91524.0,09,03-12-2020,Helmond
12.0,13.0,91524.0,08,03-11-2020,Helmond
11.0,12.0,91524.0,07,03-10-2020,Helmond
7.0,8.0,91524.0,06,03-09-2020,Helmond
5.0,5.0,91524.0,05,03-08-2020,Helmond
4.0,4.0,91524.0,04,03-07-2020,Helmond
4.0,4.0,91524.0,03,03-06-2020,Helmond
4.0,4.0,91524.0,02,03-05-2020,Helmond
4.0,4.0,91524.0,01,03-04-2020,Helmond
1.0,1.0,91524.0,00,03-03-2020,Helmond
3.0,10.0,30966.0,22,03-25-2020,Hendrik-Ido-Ambacht
2.0,6.0,30966.0,21,03-24-2020,Hendrik-Ido-Ambacht
2.0,6.0,30966.0,20,03-23-2020,Hendrik-Ido-Ambacht
1.0,3.0,30966.0,19,03-22-2020,Hendrik-Ido-Ambacht
0.0,0.0,30966.0,18,03-21-2020,Hendrik-Ido-Ambacht
0.0,0.0,30966.0,17,03-20-2020,Hendrik-Ido-Ambacht
0.0,0.0,30966.0,16,03-19-2020,Hendrik-Ido-Ambacht
0.0,0.0,30966.0,15,03-18-2020,Hendrik-Ido-Ambacht
0.0,0.0,30966.0,14,03-17-2020,Hendrik-Ido-Ambacht
3.0,10.0,30966.0,13,03-16-2020,Hengelo
17.0,21.0,80683.0,22,03-25-2020,Hengelo (O)
16.0,20.0,80683.0,21,03-24-2020,Hengelo (O)
15.0,19.0,80683.0,20,03-23-2020,Hengelo (O)
15.0,19.0,80683.0,19,03-22-2020,Hengelo (O)
13.0,16.0,80683.0,18,03-21-2020,Hengelo (O)
5.0,6.0,80683.0,17,03-20-2020,Hengelo (O)
4.0,5.0,80683.0,16,03-19-2020,Hengelo (O)
4.0,5.0,80683.0,15,03-18-2020,Hengelo (O)
3.0,4.0,80683.0,14,03-17-2020,Hengelo (O)
4.0,8.0,47888.0,22,03-25-2020,Het Hogeland
1.0,2.0,47888.0,21,03-24-2020,Het Hogeland
1.0,2.0,47888.0,20,03-23-2020,Het Hogeland
0.0,0.0,47888.0,19,03-22-2020,Het Hogeland
0.0,0.0,47888.0,18,03-21-2020,Het Hogeland
0.0,0.0,47888.0,17,03-20-2020,Het Hogeland
0.0,0.0,47888.0,16,03-19-2020,Het Hogeland
0.0,0.0,47888.0,15,03-18-2020,Het Hogeland
0.0,0.0,47888.0,14,03-17-2020,Het Hogeland
12.0,73.0,16486.0,22,03-25-2020,Heumen
11.0,67.0,16486.0,21,03-24-2020,Heumen
9.0,55.0,16486.0,20,03-23-2020,Heumen
7.0,42.0,16486.0,19,03-22-2020,Heumen
7.0,42.0,16486.0,18,03-21-2020,Heumen
7.0,42.0,16486.0,17,03-20-2020,Heumen
6.0,36.0,16486.0,16,03-19-2020,Heumen
5.0,30.0,16486.0,15,03-18-2020,Heumen
3.0,18.0,16486.0,14,03-17-2020,Heumen
2.0,12.0,16486.0,12,03-16-2020,Heumen
2.0,12.0,16486.0,13,03-16-2020,Heumen
20.0,45.0,44135.0,22,03-25-2020,Heusden
19.0,43.0,44135.0,21,03-24-2020,Heusden
16.0,36.0,44135.0,20,03-23-2020,Heusden
15.0,34.0,44135.0,19,03-22-2020,Heusden
11.0,25.0,44135.0,18,03-21-2020,Heusden
7.0,16.0,44135.0,17,03-20-2020,Heusden
6.0,14.0,44135.0,16,03-19-2020,Heusden
5.0,11.0,44135.0,15,03-18-2020,Heusden
4.0,9.0,44135.0,14,03-17-2020,Heusden
4.0,9.0,44135.0,12,03-16-2020,Heusden
4.0,9.0,44135.0,13,03-16-2020,Heusden
4.0,9.0,44135.0,11,03-14-2020,Heusden
4.0,9.0,44135.0,10,03-13-2020,Heusden
2.0,5.0,44135.0,09,03-12-2020,Heusden
2.0,5.0,44135.0,08,03-11-2020,Heusden
1.0,2.0,44135.0,07,03-10-2020,Heusden
1.0,2.0,44135.0,06,03-09-2020,Heusden
1.0,2.0,44135.0,05,03-08-2020,Heusden
1.0,2.0,44135.0,04,03-07-2020,Heusden
3.0,14.0,21966.0,22,03-25-2020,Hillegom
3.0,14.0,21966.0,21,03-24-2020,Hillegom
2.0,9.0,21966.0,20,03-23-2020,Hillegom
2.0,9.0,21966.0,19,03-22-2020,Hillegom
2.0,9.0,21966.0,18,03-21-2020,Hillegom
2.0,9.0,21966.0,17,03-20-2020,Hillegom
1.0,5.0,21966.0,16,03-19-2020,Hillegom
1.0,5.0,21966.0,15,03-18-2020,Hillegom
0.0,0.0,21966.0,14,03-17-2020,Hillegom
10.0,65.0,15334.0,22,03-25-2020,Hilvarenbeek
8.0,52.0,15334.0,21,03-24-2020,Hilvarenbeek
7.0,46.0,15334.0,20,03-23-2020,Hilvarenbeek
6.0,39.0,15334.0,19,03-22-2020,Hilvarenbeek
5.0,33.0,15334.0,18,03-21-2020,Hilvarenbeek
4.0,26.0,15334.0,17,03-20-2020,Hilvarenbeek
4.0,26.0,15334.0,16,03-19-2020,Hilvarenbeek
4.0,26.0,15334.0,15,03-18-2020,Hilvarenbeek
4.0,26.0,15334.0,14,03-17-2020,Hilvarenbeek
5.0,33.0,15334.0,12,03-16-2020,Hilvarenbeek
4.0,26.0,15334.0,13,03-16-2020,Hilvarenbeek
5.0,33.0,15334.0,11,03-14-2020,Hilvarenbeek
5.0,33.0,15334.0,10,03-13-2020,Hilvarenbeek
3.0,20.0,15334.0,09,03-12-2020,Hilvarenbeek
1.0,7.0,15334.0,08,03-11-2020,Hilvarenbeek
16.0,18.0,90238.0,22,03-25-2020,Hilversum
7.0,8.0,90238.0,21,03-24-2020,Hilversum
7.0,8.0,90238.0,20,03-23-2020,Hilversum
7.0,8.0,90238.0,19,03-22-2020,Hilversum
7.0,8.0,90238.0,18,03-21-2020,Hilversum
5.0,6.0,90238.0,17,03-20-2020,Hilversum
3.0,3.0,90238.0,16,03-19-2020,Hilversum
3.0,3.0,90238.0,15,03-18-2020,Hilversum
3.0,3.0,90238.0,14,03-17-2020,Hilversum
36.0,42.0,86656.0,22,03-25-2020,Hoeksche Waard
31.0,36.0,86656.0,21,03-24-2020,Hoeksche Waard
23.0,27.0,86656.0,20,03-23-2020,Hoeksche Waard
21.0,24.0,86656.0,19,03-22-2020,Hoeksche Waard
17.0,20.0,86656.0,18,03-21-2020,Hoeksche Waard
17.0,20.0,86656.0,17,03-20-2020,Hoeksche Waard
12.0,14.0,86656.0,16,03-19-2020,Hoeksche Waard
8.0,9.0,86656.0,15,03-18-2020,Hoeksche Waard
6.0,7.0,86656.0,14,03-17-2020,Hoeksche Waard
2.0,2.0,86656.0,12,03-16-2020,Hoeksche Waard
4.0,5.0,86656.0,13,03-16-2020,Hoeksche Waard
1.0,1.0,86656.0,11,03-14-2020,Hoeksche Waard
1.0,1.0,86656.0,10,03-13-2020,Hoeksche Waard
1.0,1.0,86656.0,09,03-12-2020,Hoeksche Waard
2.0,2.0,86656.0,08,03-11-2020,Hoeksche Waard
2.0,2.0,86656.0,07,03-10-2020,Hoeksche Waard
2.0,2.0,86656.0,06,03-09-2020,Hoeksche Waard
2.0,2.0,86656.0,05,03-08-2020,Hoeksche Waard
2.0,2.0,86656.0,04,03-07-2020,Hoeksche Waard
1.0,1.0,86656.0,03,03-06-2020,Hoeksche Waard
1.0,1.0,86656.0,02,03-05-2020,Hoeksche Waard
1.0,1.0,86656.0,01,03-04-2020,Hoeksche Waard
6.0,17.0,34940.0,22,03-25-2020,Hof van Twente
5.0,14.0,34940.0,21,03-24-2020,Hof van Twente
5.0,14.0,34940.0,20,03-23-2020,Hof van Twente
5.0,14.0,34940.0,19,03-22-2020,Hof van Twente
4.0,11.0,34940.0,18,03-21-2020,Hof van Twente
3.0,9.0,34940.0,17,03-20-2020,Hof van Twente
3.0,9.0,34940.0,16,03-19-2020,Hof van Twente
3.0,9.0,34940.0,15,03-18-2020,Hof van Twente
1.0,3.0,34940.0,14,03-17-2020,Hof van Twente
1.0,3.0,34940.0,12,03-16-2020,Hof van Twente
1.0,3.0,34940.0,13,03-16-2020,Hof van Twente
10.0,21.0,47815.0,22,03-25-2020,Hollands Kroon
10.0,21.0,47815.0,21,03-24-2020,Hollands Kroon
8.0,17.0,47815.0,20,03-23-2020,Hollands Kroon
7.0,15.0,47815.0,19,03-22-2020,Hollands Kroon
6.0,13.0,47815.0,18,03-21-2020,Hollands Kroon
3.0,6.0,47815.0,17,03-20-2020,Hollands Kroon
3.0,6.0,47815.0,16,03-19-2020,Hollands Kroon
1.0,2.0,47815.0,15,03-18-2020,Hollands Kroon
0.0,0.0,47815.0,14,03-17-2020,Hollands Kroon
7.0,13.0,55662.0,22,03-25-2020,Hoogeveen
6.0,11.0,55662.0,21,03-24-2020,Hoogeveen
5.0,9.0,55662.0,20,03-23-2020,Hoogeveen
5.0,9.0,55662.0,19,03-22-2020,Hoogeveen
5.0,9.0,55662.0,18,03-21-2020,Hoogeveen
4.0,7.0,55662.0,17,03-20-2020,Hoogeveen
3.0,5.0,55662.0,16,03-19-2020,Hoogeveen
3.0,5.0,55662.0,15,03-18-2020,Hoogeveen
2.0,4.0,55662.0,14,03-17-2020,Hoogeveen
2.0,4.0,55662.0,12,03-16-2020,Hoogeveen
2.0,4.0,55662.0,13,03-16-2020,Hoogeveen
2.0,4.0,55662.0,11,03-14-2020,Hoogeveen
1.0,2.0,55662.0,10,03-13-2020,Hoogeveen
1.0,2.0,55662.0,09,03-12-2020,Hoogeveen
14.0,19.0,73004.0,22,03-25-2020,Hoorn
12.0,16.0,73004.0,21,03-24-2020,Hoorn
11.0,15.0,73004.0,20,03-23-2020,Hoorn
9.0,12.0,73004.0,19,03-22-2020,Hoorn
8.0,11.0,73004.0,18,03-21-2020,Hoorn
3.0,4.0,73004.0,17,03-20-2020,Hoorn
2.0,3.0,73004.0,16,03-19-2020,Hoorn
1.0,1.0,73004.0,15,03-18-2020,Hoorn
1.0,1.0,73004.0,14,03-17-2020,Hoorn
1.0,1.0,73004.0,13,03-16-2020,Hoorn
18.0,43.0,42291.0,22,03-25-2020,Horst aan de Maas
17.0,40.0,42291.0,21,03-24-2020,Horst aan de Maas
16.0,38.0,42291.0,20,03-23-2020,Horst aan de Maas
13.0,31.0,42291.0,19,03-22-2020,Horst aan de Maas
13.0,31.0,42291.0,18,03-21-2020,Horst aan de Maas
11.0,26.0,42291.0,17,03-20-2020,Horst aan de Maas
10.0,24.0,42291.0,16,03-19-2020,Horst aan de Maas
8.0,19.0,42291.0,15,03-18-2020,Horst aan de Maas
8.0,19.0,42291.0,14,03-17-2020,Horst aan de Maas
3.0,7.0,42291.0,12,03-16-2020,Horst aan de Maas
5.0,12.0,42291.0,13,03-16-2020,Horst aan de Maas
3.0,7.0,42291.0,11,03-14-2020,Horst aan de Maas
2.0,5.0,42291.0,10,03-13-2020,Horst aan de Maas
37.0,74.0,49911.0,22,03-25-2020,Houten
29.0,58.0,49911.0,21,03-24-2020,Houten
25.0,50.0,49911.0,20,03-23-2020,Houten
23.0,46.0,49911.0,19,03-22-2020,Houten
19.0,38.0,49911.0,18,03-21-2020,Houten
17.0,34.0,49911.0,17,03-20-2020,Houten
17.0,34.0,49911.0,16,03-19-2020,Houten
14.0,28.0,49911.0,15,03-18-2020,Houten
13.0,26.0,49911.0,14,03-17-2020,Houten
13.0,26.0,49911.0,12,03-16-2020,Houten
13.0,26.0,49911.0,13,03-16-2020,Houten
13.0,26.0,49911.0,11,03-14-2020,Houten
13.0,26.0,49911.0,10,03-13-2020,Houten
13.0,26.0,49911.0,09,03-12-2020,Houten
13.0,26.0,49911.0,08,03-11-2020,Houten
13.0,26.0,49911.0,07,03-10-2020,Houten
13.0,26.0,49911.0,06,03-09-2020,Houten
13.0,26.0,49911.0,05,03-08-2020,Houten
13.0,26.0,49911.0,04,03-07-2020,Houten
9.0,18.0,49911.0,03,03-06-2020,Houten
9.0,18.0,49911.0,02,03-05-2020,Houten
1.0,2.0,49911.0,01,03-04-2020,Houten
1.0,2.0,49911.0,00,03-03-2020,Houten
7.0,17.0,41273.0,22,03-25-2020,Huizen
3.0,7.0,41273.0,21,03-24-2020,Huizen
3.0,7.0,41273.0,20,03-23-2020,Huizen
3.0,7.0,41273.0,19,03-22-2020,Huizen
3.0,7.0,41273.0,18,03-21-2020,Huizen
3.0,7.0,41273.0,17,03-20-2020,Huizen
3.0,7.0,41273.0,16,03-19-2020,Huizen
2.0,5.0,41273.0,15,03-18-2020,Huizen
1.0,2.0,41273.0,14,03-17-2020,Huizen
1.0,2.0,41273.0,12,03-16-2020,Huizen
1.0,2.0,41273.0,13,03-16-2020,Huizen
1.0,2.0,41273.0,11,03-14-2020,Huizen
1.0,2.0,41273.0,10,03-13-2020,Huizen
1.0,2.0,41273.0,09,03-12-2020,Huizen
2.0,5.0,41273.0,08,03-11-2020,Huizen
1.0,2.0,41273.0,07,03-10-2020,Huizen
1.0,2.0,41273.0,06,03-09-2020,Huizen
1.0,2.0,41273.0,05,03-08-2020,Huizen
1.0,4.0,27524.0,22,03-25-2020,Hulst
0.0,0.0,27524.0,21,03-24-2020,Hulst
0.0,0.0,27524.0,20,03-23-2020,Hulst
0.0,0.0,27524.0,19,03-22-2020,Hulst
0.0,0.0,27524.0,18,03-21-2020,Hulst
0.0,0.0,27524.0,17,03-20-2020,Hulst
0.0,0.0,27524.0,16,03-19-2020,Hulst
0.0,0.0,27524.0,15,03-18-2020,Hulst
0.0,0.0,27524.0,14,03-17-2020,Hulst
18.0,53.0,34160.0,22,03-25-2020,IJsselstein
16.0,47.0,34160.0,21,03-24-2020,IJsselstein
16.0,47.0,34160.0,20,03-23-2020,IJsselstein
13.0,38.0,34160.0,19,03-22-2020,IJsselstein
11.0,32.0,34160.0,18,03-21-2020,IJsselstein
8.0,23.0,34160.0,17,03-20-2020,IJsselstein
8.0,23.0,34160.0,16,03-19-2020,IJsselstein
7.0,20.0,34160.0,15,03-18-2020,IJsselstein
6.0,18.0,34160.0,14,03-17-2020,IJsselstein
2.0,6.0,34160.0,12,03-16-2020,IJsselstein
4.0,12.0,34160.0,13,03-16-2020,IJsselstein
1.0,3.0,34160.0,11,03-14-2020,IJsselstein
1.0,3.0,34160.0,10,03-13-2020,IJsselstein
1.0,3.0,34160.0,09,03-12-2020,IJsselstein
1.0,3.0,34160.0,08,03-11-2020,IJsselstein
1.0,3.0,34160.0,07,03-10-2020,IJsselstein
1.0,3.0,34160.0,06,03-09-2020,IJsselstein
1.0,3.0,34160.0,05,03-08-2020,IJsselstein
